"category","permissive","full_name","stars","license","language","pushed_at","url"
"other","true","datalayer/jupyter-mcp-server","933","BSD-3-Clause","Python","2026-03-01T16:07:04Z","https://github.com/datalayer/jupyter-mcp-server"
"other","true","lgazo/drawio-mcp-server","914","MIT","TypeScript","2026-03-04T21:07:06Z","https://github.com/lgazo/drawio-mcp-server"
"other","true","neo4j-contrib/mcp-neo4j","912","MIT","Python","2026-02-23T17:30:19Z","https://github.com/neo4j-contrib/mcp-neo4j"
"other","true","QuantGeekDev/mcp-framework","904","MIT","TypeScript","2026-02-05T20:33:01Z","https://github.com/QuantGeekDev/mcp-framework"
"automation","true","liweiphys/layra","898","Apache-2.0","TypeScript","2025-10-14T13:38:12Z","https://github.com/liweiphys/layra"
"other","true","alioshr/memory-bank-mcp","875","MIT","TypeScript","2025-08-20T10:23:06Z","https://github.com/alioshr/memory-bank-mcp"
"other","true","negokaz/excel-mcp-server","864","MIT","Go","2025-07-19T13:09:21Z","https://github.com/negokaz/excel-mcp-server"
"other","true","nickclyde/duckduckgo-mcp-server","860","MIT","Python","2025-03-11T22:59:22Z","https://github.com/nickclyde/duckduckgo-mcp-server"
"automation","true","theredsix/cerebellum","858","MIT","Python","2025-11-10T05:49:04Z","https://github.com/theredsix/cerebellum"
"automation","true","Agent-Field/agentfield","856","Apache-2.0","Go","2026-03-07T18:41:19Z","https://github.com/Agent-Field/agentfield"
"other","true","rohitg00/kubectl-mcp-server","844","MIT","Python","2026-02-28T06:50:58Z","https://github.com/rohitg00/kubectl-mcp-server"
"automation","false","massgen/MassGen","828","NOASSERTION","Python","2026-03-07T08:34:02Z","https://github.com/massgen/MassGen"
"automation","false","ZHangZHengEric/Sage","821","UNKNOWN","Python","2026-03-07T18:03:12Z","https://github.com/ZHangZHengEric/Sage"
"other","true","php-mcp/server","816","MIT","PHP","2025-08-09T21:46:22Z","https://github.com/php-mcp/server"
"other","true","johnhuang316/code-index-mcp","811","MIT","Python","2026-03-02T01:07:24Z","https://github.com/johnhuang316/code-index-mcp"
"automation","true","OpenBMB/IoA","803","Apache-2.0","Python","2025-10-04T17:40:10Z","https://github.com/OpenBMB/IoA"
"automation","true","LYiHub/platform-war-public","785","Apache-2.0","Python","2024-12-14T09:24:39Z","https://github.com/LYiHub/platform-war-public"
"automation","false","heurist-network/heurist-agent-framework","778","NOASSERTION","Python","2026-03-07T16:55:20Z","https://github.com/heurist-network/heurist-agent-framework"
"automation","false","codefuse-ai/CodeFuse-muAgent","775","NOASSERTION","Python","2025-01-15T06:12:34Z","https://github.com/codefuse-ai/CodeFuse-muAgent"
"automation","true","jayminwest/overstory","768","MIT","TypeScript","2026-03-06T15:01:27Z","https://github.com/jayminwest/overstory"
"other","true","Joooook/12306-mcp","742","MIT","JavaScript","2025-10-10T13:34:32Z","https://github.com/Joooook/12306-mcp"
"automation","true","rohitg00/awesome-ai-apps","734","Apache-2.0","HTML","2026-02-10T23:20:36Z","https://github.com/rohitg00/awesome-ai-apps"
"automation","true","go-kratos/blades","728","MIT","Go","2026-03-05T09:53:34Z","https://github.com/go-kratos/blades"
"automation","false","jjyaoao/HelloAgents","725","NOASSERTION","Python","2026-03-01T02:42:42Z","https://github.com/jjyaoao/HelloAgents"
"automation","true","stacklok/codegate","710","Apache-2.0","Python","2025-06-05T04:41:25Z","https://github.com/stacklok/codegate"
"automation","false","KroMiose/nekro-agent","706","NOASSERTION","Python","2026-03-07T16:38:36Z","https://github.com/KroMiose/nekro-agent"
"other","true","zcaceres/fetch-mcp","705","MIT","TypeScript","2026-03-07T15:12:57Z","https://github.com/zcaceres/fetch-mcp"
"automation","false","voicetreelab/voicetree","696","NOASSERTION","TypeScript","2026-03-07T11:19:28Z","https://github.com/voicetreelab/voicetree"
"automation","false","rapidaai/voice-ai","674","NOASSERTION","Go","2026-03-06T02:17:35Z","https://github.com/rapidaai/voice-ai"
"automation","true","aws/bedrock-agentcore-sdk-python","653","Apache-2.0","Python","2026-03-06T22:29:58Z","https://github.com/aws/bedrock-agentcore-sdk-python"
"automation","true","wanxingai/LightAgent","638","Apache-2.0","Python","2026-03-04T15:56:34Z","https://github.com/wanxingai/LightAgent"
"other","false","bitbonsai/mcp-obsidian","628","UNKNOWN","Astro","2026-03-07T09:13:43Z","https://github.com/bitbonsai/mcp-obsidian"
"automation","false","Maximilian-Winter/llama-cpp-agent","620","NOASSERTION","Python","2025-02-17T02:17:59Z","https://github.com/Maximilian-Winter/llama-cpp-agent"
"other","true","mark3labs/mcp-filesystem-server","613","MIT","Go","2025-11-24T15:46:55Z","https://github.com/mark3labs/mcp-filesystem-server"
"automation","true","vstorm-co/full-stack-ai-agent-template","608","MIT","Python","2026-03-05T15:56:12Z","https://github.com/vstorm-co/full-stack-ai-agent-template"
"automation","true","AgentEra/Agently-Daily-News-Collector","602","Apache-2.0","Python","2024-10-22T03:17:44Z","https://github.com/AgentEra/Agently-Daily-News-Collector"
"other","true","rekog-labs/MCP-Nest","595","MIT","TypeScript","2026-03-01T15:41:43Z","https://github.com/rekog-labs/MCP-Nest"
"other","true","SixHq/Overture","590","MIT","TypeScript","2026-03-05T01:24:42Z","https://github.com/SixHq/Overture"
"automation","true","Undertone0809/promptulate","589","Apache-2.0","Python","2026-03-02T10:46:52Z","https://github.com/Undertone0809/promptulate"
"automation","true","waynesutton/markdown-site","585","MIT","TypeScript","2026-03-02T01:13:43Z","https://github.com/waynesutton/markdown-site"
"other","true","neka-nat/freecad-mcp","573","MIT","Python","2026-02-11T06:43:54Z","https://github.com/neka-nat/freecad-mcp"
"automation","true","pguso/agents-from-scratch","567","MIT","Python","2026-01-14T09:38:39Z","https://github.com/pguso/agents-from-scratch"
"other","true","TensorBlock/awesome-mcp-servers","559","MIT","","2026-03-06T23:51:38Z","https://github.com/TensorBlock/awesome-mcp-servers"
"other","true","cyproxio/mcp-for-security","558","MIT","TypeScript","2026-02-22T21:01:45Z","https://github.com/cyproxio/mcp-for-security"
"automation","true","agentscope-ai/Trinity-RFT","549","Apache-2.0","Python","2026-03-03T04:42:32Z","https://github.com/agentscope-ai/Trinity-RFT"
"eq_companion","false","facebookresearch/EmpatheticDialogues","541","NOASSERTION","Python","2021-12-03T00:27:26Z","https://github.com/facebookresearch/EmpatheticDialogues"
"other","true","ferrislucas/iterm-mcp","533","MIT","TypeScript","2025-09-20T17:31:44Z","https://github.com/ferrislucas/iterm-mcp"
"automation","false","ServiceNow/AgentLab","527","NOASSERTION","Python","2026-02-10T13:30:56Z","https://github.com/ServiceNow/AgentLab"
"other","true","MxIris-Reverse-Engineering/ida-mcp-server","525","MIT","Python","2025-05-29T09:58:03Z","https://github.com/MxIris-Reverse-Engineering/ida-mcp-server"
"automation","true","InfinitiBit/graphbit","523","Apache-2.0","Rust","2026-03-07T09:56:51Z","https://github.com/InfinitiBit/graphbit"
"automation","false","nextlevelbuilder/goclaw","521","UNKNOWN","Go","2026-03-07T17:45:41Z","https://github.com/nextlevelbuilder/goclaw"
"automation","false","Holmeswww/AgentKit","518","CC-BY-4.0","Python","2024-12-20T10:26:34Z","https://github.com/Holmeswww/AgentKit"
"other","true","Softeria/ms-365-mcp-server","512","MIT","TypeScript","2026-03-07T09:48:06Z","https://github.com/Softeria/ms-365-mcp-server"
"other","true","maquina-app/rails-mcp-server","511","MIT","Ruby","2026-03-05T02:45:41Z","https://github.com/maquina-app/rails-mcp-server"
"other","true","chroma-core/chroma-mcp","508","Apache-2.0","Python","2025-09-17T20:20:13Z","https://github.com/chroma-core/chroma-mcp"
"other","true","dbt-labs/dbt-mcp","502","Apache-2.0","Python","2026-03-06T18:24:43Z","https://github.com/dbt-labs/dbt-mcp"
"other","true","anaisbetts/mcp-youtube","500","MIT","JavaScript","2025-03-20T17:21:01Z","https://github.com/anaisbetts/mcp-youtube"
"automation","true","AQ-MedAI/MedResearcher-R1","487","Apache-2.0","Python","2025-09-01T02:58:52Z","https://github.com/AQ-MedAI/MedResearcher-R1"
"automation","false","wjayesh/mahilo","469","NOASSERTION","Python","2025-04-02T16:13:18Z","https://github.com/wjayesh/mahilo"
"other","true","utensils/mcp-nixos","468","MIT","Python","2026-03-06T03:55:20Z","https://github.com/utensils/mcp-nixos"
"other","true","cyanheads/atlas-mcp-server","467","Apache-2.0","TypeScript","2025-07-22T05:17:41Z","https://github.com/cyanheads/atlas-mcp-server"
"automation","true","operand/agency","464","MIT","Python","2026-02-20T22:49:27Z","https://github.com/operand/agency"
"automation","true","RobotecAI/rai","457","Apache-2.0","Python","2026-03-05T09:18:20Z","https://github.com/RobotecAI/rai"
"automation","false","Accenture/mcp-bench","454","UNKNOWN","Python","2025-10-07T17:22:43Z","https://github.com/Accenture/mcp-bench"
"other","true","ravitemer/mcp-hub","449","MIT","JavaScript","2025-10-24T02:17:55Z","https://github.com/ravitemer/mcp-hub"
"automation","true","TsinghuaC3I/MARTI","446","MIT","Python","2026-02-19T00:51:49Z","https://github.com/TsinghuaC3I/MARTI"
"automation","true","run-llama/multi-agent-concierge","446","MIT","Jupyter Notebook","2025-01-23T22:40:08Z","https://github.com/run-llama/multi-agent-concierge"
"automation","true","maze-agent/Maze","440","MIT","Python","2026-02-28T06:45:27Z","https://github.com/maze-agent/Maze"
"automation","true","howl-anderson/agentsilex","439","MIT","Python","2026-01-02T08:27:09Z","https://github.com/howl-anderson/agentsilex"
"automation","true","agentscope-ai/OpenJudge","437","Apache-2.0","Python","2026-03-06T07:31:34Z","https://github.com/agentscope-ai/OpenJudge"
"other","true","domdomegg/airtable-mcp-server","429","MIT","TypeScript","2026-02-27T03:08:01Z","https://github.com/domdomegg/airtable-mcp-server"
"other","true","punkpeye/awesome-mcp-devtools","429","MIT","","2026-02-23T05:45:02Z","https://github.com/punkpeye/awesome-mcp-devtools"
"automation","true","sangrokjung/claude-forge","426","MIT","Shell","2026-03-06T04:38:20Z","https://github.com/sangrokjung/claude-forge"
"automation","true","liquidos-ai/AutoAgents","422","Apache-2.0","Rust","2026-03-07T15:43:31Z","https://github.com/liquidos-ai/AutoAgents"
"automation","true","winstonkoh87/Athena-Public","418","MIT","Python","2026-03-07T03:57:36Z","https://github.com/winstonkoh87/Athena-Public"
"other","true","mixelpixx/KiCAD-MCP-Server","408","MIT","Python","2026-03-06T01:14:43Z","https://github.com/mixelpixx/KiCAD-MCP-Server"
"automation","false","agent-topia/evolving_personality","407","UNKNOWN","Python","2026-01-17T02:40:35Z","https://github.com/agent-topia/evolving_personality"
"automation","true","project-ryoma/ryoma","407","Apache-2.0","Python","2026-02-01T00:59:32Z","https://github.com/project-ryoma/ryoma"
"automation","true","corespeed-io/zypher-agent","405","Apache-2.0","TypeScript","2026-03-04T20:17:40Z","https://github.com/corespeed-io/zypher-agent"
"automation","true","Cranot/roam-code","400","MIT","Python","2026-02-27T21:39:53Z","https://github.com/Cranot/roam-code"
"other","true","runekaagaard/mcp-alchemy","395","MPL-2.0","Python","2025-08-15T07:18:27Z","https://github.com/runekaagaard/mcp-alchemy"
"automation","false","tgoai/tgo","395","NOASSERTION","Python","2026-03-05T15:17:17Z","https://github.com/tgoai/tgo"
"other","true","lamaalrajih/kicad-mcp","393","MIT","Python","2025-10-17T16:30:09Z","https://github.com/lamaalrajih/kicad-mcp"
"other","true","1mcp-app/agent","390","Apache-2.0","TypeScript","2026-03-07T03:21:24Z","https://github.com/1mcp-app/agent"
"other","true","cyanheads/obsidian-mcp-server","389","Apache-2.0","TypeScript","2025-10-24T18:05:31Z","https://github.com/cyanheads/obsidian-mcp-server"
"automation","true","StonyBrookNLP/appworld","382","Apache-2.0","Python","2026-02-17T22:41:42Z","https://github.com/StonyBrookNLP/appworld"
"other","true","e2b-dev/mcp-server","382","Apache-2.0","JavaScript","2026-02-28T19:10:20Z","https://github.com/e2b-dev/mcp-server"
"automation","true","christopherkarani/Swarm","379","MIT","Swift","2026-03-07T16:23:21Z","https://github.com/christopherkarani/Swarm"
"other","true","pab1it0/prometheus-mcp-server","379","MIT","Python","2026-03-07T18:10:43Z","https://github.com/pab1it0/prometheus-mcp-server"
"other","true","graphlit/graphlit-mcp-server","372","MIT","TypeScript","2026-01-12T19:10:52Z","https://github.com/graphlit/graphlit-mcp-server"
"automation","false","win4r/team-tasks","372","UNKNOWN","Python","2026-02-09T05:55:40Z","https://github.com/win4r/team-tasks"
"other","true","EnesCinr/twitter-mcp","370","MIT","TypeScript","2025-07-17T18:49:11Z","https://github.com/EnesCinr/twitter-mcp"
"other","true","blurrah/mcp-graphql","364","MIT","TypeScript","2025-09-08T14:28:14Z","https://github.com/blurrah/mcp-graphql"
"other","true","adhikasp/mcp-reddit","361","MIT","Python","2025-05-11T12:18:01Z","https://github.com/adhikasp/mcp-reddit"
"other","true","afrise/MCPSharp","361","MIT","C#","2025-10-20T19:24:35Z","https://github.com/afrise/MCPSharp"
"other","true","InditexTech/mcp-teams-server","357","Apache-2.0","Python","2026-03-04T11:46:19Z","https://github.com/InditexTech/mcp-teams-server"
"other","true","FreePeak/db-mcp-server","351","MIT","Go","2026-02-25T06:50:21Z","https://github.com/FreePeak/db-mcp-server"
"other","true","awslabs/run-model-context-protocol-servers-with-aws-lambda","350","Apache-2.0","Python","2026-03-06T19:10:17Z","https://github.com/awslabs/run-model-context-protocol-servers-with-aws-lambda"
"other","true","IBM/mcp","349","Apache-2.0","","2026-02-24T23:30:57Z","https://github.com/IBM/mcp"
"other","true","ChiR24/Unreal_mcp","344","MIT","C++","2026-03-07T18:04:53Z","https://github.com/ChiR24/Unreal_mcp"
"other","true","jerhadf/linear-mcp-server","344","MIT","JavaScript","2025-05-01T19:45:31Z","https://github.com/jerhadf/linear-mcp-server"
"other","true","base/base-mcp","342","MIT","TypeScript","2025-06-17T13:47:28Z","https://github.com/base/base-mcp"
"other","true","argoproj-labs/mcp-for-argocd","341","Apache-2.0","TypeScript","2025-12-03T19:44:38Z","https://github.com/argoproj-labs/mcp-for-argocd"
"other","true","CheMiguel23/MemoryMesh","335","MIT","TypeScript","2026-03-01T22:27:33Z","https://github.com/CheMiguel23/MemoryMesh"
"other","false","hemanth/paws-on-mcp","331","UNKNOWN","Python","2025-06-22T05:40:34Z","https://github.com/hemanth/paws-on-mcp"
"other","true","opgginc/laravel-mcp-server","331","MIT","PHP","2026-03-04T03:46:49Z","https://github.com/opgginc/laravel-mcp-server"
"other","true","tufantunc/ssh-mcp","320","MIT","TypeScript","2026-01-03T19:21:40Z","https://github.com/tufantunc/ssh-mcp"
"other","true","RichardHan/mssql_mcp_server","317","MIT","Python","2025-11-02T12:51:25Z","https://github.com/RichardHan/mssql_mcp_server"
"automation","true","graniet/llm","317","MIT","Rust","2026-02-20T19:02:19Z","https://github.com/graniet/llm"
"other","true","kagisearch/kagimcp","316","MIT","Python","2026-02-27T20:40:49Z","https://github.com/kagisearch/kagimcp"
"automation","true","zszszszsz/.config","316","MIT","Shell","2023-10-05T22:52:42Z","https://github.com/zszszszsz/.config"
"eq_companion","false","KoljaB/AIVoiceChat","315","UNKNOWN","Python","2025-06-17T17:26:56Z","https://github.com/KoljaB/AIVoiceChat"
"other","true","mapbox/mcp-server","315","MIT","TypeScript","2026-03-06T23:19:41Z","https://github.com/mapbox/mcp-server"
"automation","false","libraryofcelsus/Aetherius_AI_Assistant","313","NOASSERTION","Python","2024-09-06T16:48:36Z","https://github.com/libraryofcelsus/Aetherius_AI_Assistant"
"other","true","ferdousbhai/investor-agent","312","MIT","Python","2026-01-03T06:21:27Z","https://github.com/ferdousbhai/investor-agent"
"eq_companion","false","thu-coai/Emotional-Support-Conversation","306","NOASSERTION","Python","2024-06-19T09:14:47Z","https://github.com/thu-coai/Emotional-Support-Conversation"
"other","true","adhikasp/mcp-git-ingest","302","MIT","Python","2025-01-26T10:32:13Z","https://github.com/adhikasp/mcp-git-ingest"
"eq_companion","true","MarkShawn2020/lovcode","294","Apache-2.0","TypeScript","2026-02-24T14:23:43Z","https://github.com/MarkShawn2020/lovcode"
"automation","false","foreveryh/mentis","294","UNKNOWN","Python","2025-05-16T21:50:40Z","https://github.com/foreveryh/mentis"
"automation","true","jatinkrmalik/LLMFeeder","293","MIT","JavaScript","2026-02-16T22:29:07Z","https://github.com/jatinkrmalik/LLMFeeder"
"automation","false","first-fluke/oh-my-ag","288","UNKNOWN","TypeScript","2026-03-04T23:35:54Z","https://github.com/first-fluke/oh-my-ag"
"automation","true","Tiledesk/tiledesk","276","MIT","Mustache","2026-03-03T13:39:43Z","https://github.com/Tiledesk/tiledesk"
"automation","true","Ibrahim-3d/conductor-orchestrator-superpowers","257","MIT","Python","2026-02-27T18:10:36Z","https://github.com/Ibrahim-3d/conductor-orchestrator-superpowers"
"automation","false","orneryd/Mimir","245","NOASSERTION","Go","2025-12-25T10:32:08Z","https://github.com/orneryd/Mimir"
"automation","true","manthanguptaa/water","238","Apache-2.0","Python","2025-06-08T14:46:31Z","https://github.com/manthanguptaa/water"
"automation","true","omnirexflora-labs/omnicoreagent","232","MIT","Python","2026-02-19T13:53:58Z","https://github.com/omnirexflora-labs/omnicoreagent"
"automation","true","bernatsampera/event-deep-research","228","MIT","Python","2025-10-19T06:07:48Z","https://github.com/bernatsampera/event-deep-research"
"automation","true","arc53/llm-price-compass","224","MIT","TypeScript","2024-12-16T05:37:52Z","https://github.com/arc53/llm-price-compass"
"automation","false","AgentOrchestrator/AgentBase","222","NOASSERTION","TypeScript","2026-01-25T22:28:46Z","https://github.com/AgentOrchestrator/AgentBase"
"automation","false","carlosplanchon/spidercreator","215","AGPL-3.0","Python","2025-08-25T21:54:50Z","https://github.com/carlosplanchon/spidercreator"
"automation","false","Spacehunterz/Emergent-Learning-Framework_ELF","201","UNKNOWN","Python","2026-01-29T09:22:33Z","https://github.com/Spacehunterz/Emergent-Learning-Framework_ELF"
"automation","true","mbruhler/claude-orchestration","198","MIT","","2025-12-18T18:35:29Z","https://github.com/mbruhler/claude-orchestration"
"automation","true","kdcokenny/opencode-workspace","194","MIT","TypeScript","2026-03-02T01:06:35Z","https://github.com/kdcokenny/opencode-workspace"
"automation","true","Denis2054/Context-Engineering-for-Multi-Agent-Systems","185","MIT","Jupyter Notebook","2026-02-13T13:44:10Z","https://github.com/Denis2054/Context-Engineering-for-Multi-Agent-Systems"
"automation","false","chisasaw/redcache-ai","181","NOASSERTION","Python","2024-12-29T11:05:33Z","https://github.com/chisasaw/redcache-ai"
"automation","true","ownpilot/OwnPilot","181","MIT","TypeScript","2026-03-07T18:49:33Z","https://github.com/ownpilot/OwnPilot"
"eq_companion","false","danderfer/Comp_Sci_Sem_2","175","UNKNOWN","Python","2023-04-03T17:47:53Z","https://github.com/danderfer/Comp_Sci_Sem_2"
"automation","true","xyzthiago/claude-flows","174","MIT","Shell","2026-02-20T11:12:39Z","https://github.com/xyzthiago/claude-flows"
"automation","true","DecapodLabs/decapod","169","MIT","Rust","2026-03-07T13:45:36Z","https://github.com/DecapodLabs/decapod"
"automation","true","billy-enrizky/openbrowser-ai","169","MIT","Python","2026-03-01T20:31:23Z","https://github.com/billy-enrizky/openbrowser-ai"
"automation","true","jpicklyk/task-orchestrator","168","MIT","Kotlin","2026-03-07T16:47:22Z","https://github.com/jpicklyk/task-orchestrator"
"automation","true","zksha/alma","166","Apache-2.0","Python","2026-02-10T15:29:09Z","https://github.com/zksha/alma"
"automation","true","mobfish-ai/mobfish-agent","164","MIT","Python","2025-08-23T12:53:08Z","https://github.com/mobfish-ai/mobfish-agent"
"automation","false","esinecan/agentic-ai-browser","163","UNKNOWN","TypeScript","2025-06-04T16:54:13Z","https://github.com/esinecan/agentic-ai-browser"
"eq_companion","false","linka-app/linka","163","UNKNOWN","TypeScript","2024-02-21T05:13:46Z","https://github.com/linka-app/linka"
"automation","false","zavora-ai/adk-rust","163","NOASSERTION","Rust","2026-03-06T13:20:13Z","https://github.com/zavora-ai/adk-rust"
"eq_companion","false","MAKIO135/aioi","162","UNKNOWN","JavaScript","2022-12-08T13:01:17Z","https://github.com/MAKIO135/aioi"
"automation","true","chatsci/Aeiva","159","Apache-2.0","Python","2026-02-12T21:26:28Z","https://github.com/chatsci/Aeiva"
"automation","true","axsaucedo/kaos","149","Apache-2.0","TypeScript","2026-03-07T14:49:27Z","https://github.com/axsaucedo/kaos"
"automation","false","youseai/openai-swarm-node","147","UNKNOWN","JavaScript","2024-10-19T17:21:21Z","https://github.com/youseai/openai-swarm-node"
"automation","true","graniet/kheish","145","Apache-2.0","Rust","2024-12-28T11:22:26Z","https://github.com/graniet/kheish"
"automation","false","Dicklesworthstone/ultimate_mcp_server","142","NOASSERTION","Python","2026-03-03T21:37:43Z","https://github.com/Dicklesworthstone/ultimate_mcp_server"
"automation","true","Protocol-Lattice/go-agent","142","Apache-2.0","Go","2026-03-01T19:44:46Z","https://github.com/Protocol-Lattice/go-agent"
"automation","true","IMNMV/ClaudeR","141","MIT","Python","2026-03-05T04:18:59Z","https://github.com/IMNMV/ClaudeR"
"automation","true","gustavoeenriquez/MakerAi","134","MIT","Pascal","2026-03-03T01:03:31Z","https://github.com/gustavoeenriquez/MakerAi"
"automation","true","The-Swarm-Corporation/swarms-rs","131","Apache-2.0","Rust","2025-12-15T09:30:21Z","https://github.com/The-Swarm-Corporation/swarms-rs"
"automation","false","Don-No7/Hack-SQL","127","UNKNOWN","","2024-06-19T17:09:52Z","https://github.com/Don-No7/Hack-SQL"
"automation","true","beidald/liliumai","126","MIT","TypeScript","2026-02-25T13:42:57Z","https://github.com/beidald/liliumai"
"automation","true","zjrosen/perles","121","MIT","Go","2026-03-06T08:02:04Z","https://github.com/zjrosen/perles"
"automation","false","am-will/swarms","118","UNKNOWN","","2026-02-25T06:11:02Z","https://github.com/am-will/swarms"
"automation","true","Andyinater/AutoGen_EnhancedAgents","117","MIT","Python","2023-10-12T01:38:53Z","https://github.com/Andyinater/AutoGen_EnhancedAgents"
"automation","true","nwiizo/ccswarm","117","MIT","Rust","2026-03-05T12:36:13Z","https://github.com/nwiizo/ccswarm"
"eq_companion","true","websitebutlers/codefire-app","117","MIT","Swift","2026-03-07T07:45:06Z","https://github.com/websitebutlers/codefire-app"
"automation","true","team-attention/agent-council","114","MIT","JavaScript","2025-12-24T13:08:24Z","https://github.com/team-attention/agent-council"
"automation","true","AgenticGoKit/AgenticGoKit","110","Apache-2.0","Go","2026-03-03T05:32:20Z","https://github.com/AgenticGoKit/AgenticGoKit"
"eq_companion","true","Suge8/Bubble","110","MIT","Python","2025-12-22T14:47:00Z","https://github.com/Suge8/Bubble"
"automation","true","Azure-Samples/snippy","107","MIT","Python","2025-12-18T04:00:28Z","https://github.com/Azure-Samples/snippy"
"automation","false","huanchong-99/GitCortex","104","NOASSERTION","Rust","2026-03-07T17:11:38Z","https://github.com/huanchong-99/GitCortex"
"automation","true","Spectral-Finance/lux","102","MIT","Elixir","2025-12-15T00:13:27Z","https://github.com/Spectral-Finance/lux"
"eq_companion","true","eccentriccoder01/TalkHeal","101","MIT","Python","2026-03-05T19:40:25Z","https://github.com/eccentriccoder01/TalkHeal"
"automation","true","dsifry/metaswarm","98","MIT","Shell","2026-03-02T04:52:32Z","https://github.com/dsifry/metaswarm"
"automation","true","arthurgervais/mapta","96","MIT","HTML","2025-08-28T13:58:42Z","https://github.com/arthurgervais/mapta"
"automation","true","jmagly/aiwg","95","MIT","TypeScript","2026-03-04T03:05:32Z","https://github.com/jmagly/aiwg"
"automation","true","saadnvd1/agent-os","94","MIT","TypeScript","2026-03-04T20:46:42Z","https://github.com/saadnvd1/agent-os"
"automation","false","alfredolopez80/multi-agent-ralph-loop","91","NOASSERTION","Shell","2026-02-17T16:39:32Z","https://github.com/alfredolopez80/multi-agent-ralph-loop"
"automation","true","PrimeLocus/Hydra","90","MIT","JavaScript","2026-03-07T09:46:05Z","https://github.com/PrimeLocus/Hydra"
"automation","true","aaddrick/claude-pipeline","90","MIT","Shell","2026-02-25T21:10:10Z","https://github.com/aaddrick/claude-pipeline"
"automation","true","kevinelliott/agentpipe","90","MIT","Go","2026-03-02T05:24:20Z","https://github.com/kevinelliott/agentpipe"
"automation","false","aofp/yume","89","NOASSERTION","HTML","2026-03-04T22:39:13Z","https://github.com/aofp/yume"
"automation","true","codefuse-ai/OpAgent","87","Apache-2.0","Python","2026-02-24T02:37:28Z","https://github.com/codefuse-ai/OpAgent"
"automation","true","qq749812679/AgentLoom","87","MIT","Python","2025-11-05T05:41:09Z","https://github.com/qq749812679/AgentLoom"
"automation","false","A03HCY/Agenticle","85","UNKNOWN","Python","2025-10-22T10:55:57Z","https://github.com/A03HCY/Agenticle"
"automation","true","anxuanzi/bua","85","MIT","Go","2026-01-04T06:18:45Z","https://github.com/anxuanzi/bua"
"automation","true","swarmclawai/swarmclaw","85","MIT","TypeScript","2026-03-07T13:41:24Z","https://github.com/swarmclawai/swarmclaw"
"automation","true","StreetLamb/rojak","82","Apache-2.0","Python","2025-04-26T04:04:39Z","https://github.com/StreetLamb/rojak"
"automation","true","EDEAI/OpenFlux","81","MIT","TypeScript","2026-03-04T16:24:25Z","https://github.com/EDEAI/OpenFlux"
"automation","true","browsemake/browser-cli","81","MIT","JavaScript","2026-03-01T02:11:52Z","https://github.com/browsemake/browser-cli"
"automation","true","microsoft/spec-to-agents","81","MIT","Python","2026-02-16T06:57:12Z","https://github.com/microsoft/spec-to-agents"
"automation","true","openbotx/openbotx","81","MIT","Python","2026-03-03T17:21:14Z","https://github.com/openbotx/openbotx"
"automation","false","bobmatnyc/claude-mpm","80","NOASSERTION","Python","2026-03-07T00:57:07Z","https://github.com/bobmatnyc/claude-mpm"
"automation","false","jackvandervall/agentic-archive","80","UNKNOWN","","2026-01-30T00:54:09Z","https://github.com/jackvandervall/agentic-archive"
"automation","true","bijutharakan/multi-agent-squad","79","MIT","Python","2025-08-03T09:56:14Z","https://github.com/bijutharakan/multi-agent-squad"
"automation","true","josstei/maestro-gemini","79","MIT","JavaScript","2026-03-07T06:47:28Z","https://github.com/josstei/maestro-gemini"
"automation","false","macaron-software/software-factory","78","NOASSERTION","Python","2026-03-07T18:47:31Z","https://github.com/macaron-software/software-factory"
"automation","false","michaelsoftmd/pebkac-chrome","75","AGPL-3.0","Python","2026-02-05T01:40:42Z","https://github.com/michaelsoftmd/pebkac-chrome"
"automation","false","GeneralBots/botserver","74","NOASSERTION","Rust","2026-03-05T03:06:29Z","https://github.com/GeneralBots/botserver"
"automation","false","gtrusler/claude-code-heavy","73","NOASSERTION","Shell","2025-07-18T20:10:31Z","https://github.com/gtrusler/claude-code-heavy"
"automation","true","Azure/azure-ai-agents-labs","71","MIT","Jupyter Notebook","2026-02-20T16:29:16Z","https://github.com/Azure/azure-ai-agents-labs"
"automation","true","automagik-dev/forge","71","Apache-2.0","TypeScript","2025-12-19T01:15:09Z","https://github.com/automagik-dev/forge"
"automation","true","Snowflake-Labs/orchestration-framework","70","Apache-2.0","Python","2025-07-02T13:39:50Z","https://github.com/Snowflake-Labs/orchestration-framework"
"eq_companion","false","ddxfish/sapphire","69","AGPL-3.0","Python","2026-03-07T16:59:29Z","https://github.com/ddxfish/sapphire"
"automation","false","zhadyz/AI_SOC","68","NOASSERTION","Python","2025-12-02T17:59:09Z","https://github.com/zhadyz/AI_SOC"
"automation","false","adoslabsproject-gif/nothumanallowed","67","UNKNOWN","JavaScript","2026-03-06T19:25:06Z","https://github.com/adoslabsproject-gif/nothumanallowed"
"automation","false","0xstely/swarm-agent","62","UNKNOWN","TypeScript","2025-01-19T17:23:23Z","https://github.com/0xstely/swarm-agent"
"eq_companion","true","kiranbaby14/TalkMateAI","61","MIT","TypeScript","2025-07-05T15:29:15Z","https://github.com/kiranbaby14/TalkMateAI"
"automation","false","0xstely/nexus-agents","60","UNKNOWN","Python","2025-01-19T18:08:07Z","https://github.com/0xstely/nexus-agents"
